paper_id,in silico,in vitro,in vivo,Systematic review or meta-analysis of RCTs,RCT,Non-randomized controlled trial,Comparative study,Descriptive study,Systematic review or meta-analysis of studies other than RCTs,Other
eb720970f362e4416b73393f230c8606c837c6dc,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
eb8ac60527db35b10881cb4fd86b8a6e21983d02,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ec0f700252d3bb11b27961234e726a207a663e49,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
ec6e344e942deaaae5ee72534ef068db56c36812,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ec9040732c2587bf4776b0953905e8a87828e8cf,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
ed91b54f1a51e6cca478909c62a47c7210a41a31,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ed993511b5e81e2086d1e5ac97c6719521a2952c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ed99e6a929c6b77dbeaeeb4220c1a1d17a15d73a,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
edcbcb53bfb68a6600dc092b57cf09b2a77ac86e,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ee08f571d5b32d1636159134fc3049a1b9792a45,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ee1da1dd024af358c92cfc92d1c1db60a5697771,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ee2254bc1c223852d30fe7d8fcf44dee6c8dd854,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
ee3aa97a0ad91231296bd0643136c83bb97af88a,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
eef7cb7875ec7dfa491e8b4887dc1711534caa4f,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
eff6ce20122149117020cda90ad17f7cff0e9fd4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f01dfb8b3f82a6ed33c97e4c22309ee8c0ac1b6a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f061e6719f37322dba23bdecaaa47e68fb2c04b4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f10be24a8d8f94493f66e8ce938794cfb7d56905,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f172175615d00fd8aef97db204fc8f23e56aef34,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f19f2b01d3520c10962617e9f078ff9a5a850c88,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f20c8063e9b843c787707e5fc938200b3fd14ebf,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f242eacde1d5ea31807b3d74b4febf86c729764e,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f24d3b4b4af138be06b7452b7acefc8948bc1056,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f2948dc01fd28774bb06b6c6995bec2a2f466f2a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f2a4078a4441df3a53a2d719375da1c57bd93346,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f2ae21f1d4f670697cbb64a560de72579d87d47f,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
f3016563bf2b8e925c63a3c6a9e11e287907863c,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f323af9a07cc54faf9bdbabadaacb0e8b46f99a2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
f33e3be8c6ec1d348cf8983037dcf8adb25e7f94,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f3ff1ecae96700f41b83d2a034a3a959428388b0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f40d12a5bb90afc41dc1d2c5b4aa650253f8f5de,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f40ddd8114e20b69efbd195f3c0e59b4f16dd26e,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f40eaec892778166e4f8f8eeb576893e82a591be,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f49a9b36227a498495c9788a4e5e4d6429b71eab,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
f4bde74efeb547d3d6d3f935482a80c9d456198f,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
f4fecacaff35a0498dee4231408c6b9aa049c51b,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f53c2ce5cf9433c30694ec178d0b6a16c0196c51,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f53fae08530c082a4b2fe7a121a7b33d43aabb07,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f55d236f93a8d11a6265a8c3fdfaa2c32b3af19b,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f5cce8a5be5bc7be7a749a51ce8f71add6e5d08f,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f6244bf0fdb7e70140c0210d3e552236259d58d9,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f628a6163a739a85fd972c00b7d274823c41bb66,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f6b9fd7dbed6516888eca71004caaa62aa0132d4,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
f6e907e13f516564479fe71e2904d14cad572f15,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f728c0bcb770d60c0cd234d1a7948fba1b389f3a,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
f734d47a423cbe54ec0cc9b2dee39470cf74fd9b,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f763d5c729b3a02773062e212f3f2632d2ebb574,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
f7b069911c90d9deab85becbad3e9a633e0bf57c,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f861f051ac48313d28e1f0b2e997b8209c1560cf,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
f87eec8279bc79900914c5689bb42f49f41aace5,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
f8da9e99d451df2a2b0177cc553bb82c61f712f0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
f91df0d67f4d6fc329815c233f76b5ef0dd3876a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f9476a333c17961ff4cc34b45f4b2da5ed29457f,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
f95dff44aae700378dd3746ea194c9a31a7b15b8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
f96669b6a853f3d0befdfe41836eacb9418d9a92,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
f99cb5d12a8de00c772ca8af371cf9c2800c6eb7,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
fa3a3fd62c9f0f34dbc15c79064850d343e12043,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
fb634d7aa4675e18d4ec70b5aa6deb3a17071fa8,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
fbcfe4e066ae76da33eb6b6607a0bbf27d7d8154,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
fbf1f4ceab300e9c3518b500f36727c2ad69be20,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
fc62a3993d798a1e7ade12861f7fe740243c7e60,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
fca0580d965f2ac6c66e345eab40c436d6468c66,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
fcce653525bba82ca40e8934a2e37ee4de6e2c23,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
fd0cc47295a84cd3d5f8b92fbe51dd6565f59317,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
fe0801853cba9b614824581080ad33a547e05fef,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
fe83b78b82d15a20c4c1b07f472785d851b5f982,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
fea50730d7cdcd7c728f98c31fe20aeb8af5e350,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
ff08601026bfcad65343aeac47487be948da1985,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
ff365ebbc0fc55476886b0abd129e227c1f8a527,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
ff4fffe02138b0b232334d997965d11fd936916b,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ff849fc6eb55db14fe29a58c4b982f938eeb2e32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
ff983b21fe80f1f3bf064a3cbc564b63111cadf5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
002faa16056227423f9d108d01f0dae31491510c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
00b88130d2a7c8489e209742494303b6731d7544,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
0116dea9b6d4c58748d1a38b69b4fe6e06868aa4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
012d67a440ec30896e8c89c67a736c2638512be1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
01880ef487dfed3681dd6d296a0a82417b8f38a0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0
019a8e82ac30fb8722132d72daf62095e6da35d0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
021af77daa9633d212e816cdbaf9f89240bfa3a0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
021fba0f252408868fa29b65686dedb3b3d6bf02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
02450c2c82a1511cb5e1639d3b8438f69bbe11f0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
025caa475da8ddd8fff850c4a42eb1c0317db8c2,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0
0293ec2b1cf8097392297cffd06854d2f37348f4,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0
02c47f9c17a219ee65eb190107c7992066401ba9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
02ea0de2608232415039da31d60109ae054061b1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,book chapter
03afd58d8d29e1c6d008e06e38553079bbdc4d02,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
03b9acce84a4799d4be1152a36abfaf52fb3b523,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
03c48d9cb93c2ea10af33a19d217fd81ccb279b6,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
04421db3d34e7fd7c7486d66d21b34978a1fb362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
045e3571c820280e2d7b89537c1cd78ece60ab7b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
04758f77ad9b9fca8ff1f523faa11b8f1abe9839,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
057a931d8bfabff534eddd75a96af84a1b6b3deb,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
05cad2251eec680744110bac4ec0b8f99c7aaf9d,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Commentary
060010d9511af6b8aa534b8fc52208f94e9e52b0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
06214e7a233b353175d92e387934af3da7b5ce0d,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
06249faa885cabbce6eccdf1e40ffe2f43fb5092,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0660d9281c1607ca1ca9cb62dfa00b56f49ddee1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
075418efdb961154d99d8d1b4670ef2439a0cca4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
0758be46dc2f4ada2905d557959a82ed31f0b93c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Commentary
078025b470595541bbb492b1aaed90862cdca287,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
084789b02ae734c348f4b3750dc1f6e5695f364a,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
084df43c5fc9b52ac507f090c6d892b69e5b0999,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
08b862f9103eb1590d60bd0312f750729b3f2c7d,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
08db45ce51ed0b3b32df8fb1b630dfbe2f7a4dff,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
092bc46cac2f7d423133ce69eb7c827d21ff6982,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
09519fe1034b24c7561b5487eea72fc0fa45e0a1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
098bfc9cb0c6f267040d43a15c0fa43fd7df0329,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
09ec57b3a0479dbe8dfccdeceb8e9b8d192d0dcc,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Book Chapter
09f52955beb622ab2e6131067d1a4f22bc9e3f21,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0aca9344d369a4d450301ff2d727e4dd5219d45b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0b410384ce5b8336eb56b3e131a9929e2f71b033,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
0bb181551513e8bfdac02b7936920ac3f50d01c1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0bdae8c38f570965cc9a630a44b7089c2a5da0ed,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0be7b06a39aa31b27514a501ebdd477f42b0919a,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Opinion- bioethics
0bfd20585f0b6915dbc9726ce66e81375c90abc3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0d6a162406af842f2324077d73de17b2e85cffdb,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0d8766c779e74faecf2514a5a9d2c0e1ff71a46c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0d9de5c910f092a3bb01beb690c06445d6cf1ca2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0daa9218844f8e72f9123117ff3fe5580cce94ec,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
0e261abc97b50372753a8415e5a6b12da8a6be05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0e31cc3ff77d6387aa5ab8f0c3a5fef49682ad50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,non systematic review
0e8773d0887abfa54cb1b618fcdf491e7a0a2c8a,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0f24069c6157cb20b380659e0740780c6ed7e6a0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
0f34670b6327305bb3d66de79d1aa96a5d8de2b2,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0
0f5888442a92665b65f719dac5712fd287f842b8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0f65fb6c0ad74ed3ac70c25facb6dc35db05fa5c,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
0f708595e4628dc58164414bd6acf9f9df6c0ba8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0fb7c6132789933a5672b4a2efd33e545a217bd2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Non-systematic review/ commentary
10311f1cc4dcc7f690cb3b22560aae659ce1d436,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Book chapter (unable to access the whole thing)
107c18d15d6d233fafa94e71a6de61ce53f0a595,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
10f13e39553ffb0656e2286446fda5ac13dc3c8b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
111ba6d31a5d2d2f1900debcf8da72a49f2e34ec,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
11588188717735eb36e684003283dbe2d9832286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1163d8a36011a13202e50a68502e0a4c17b5bdde,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Editorial
1178547f0f3f3210bba43f69c6a79189129dc2b0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
11f8eeb589bf8737b2805b3bb50ca12b73884c64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
11fe16ac2f99335e81c64bb6b83761ed5b700963,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
121638b718d18f7bb5086223540f74cf61e49800,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
1236cc099b6fc497c3e4946fc3379d56307659d3,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1
124a6051e6439a51367d454049e0d88e51fd5767,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
125b3f6dd69d07e5dac7fa45b6567008bd1244ae,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
12aa1a04b599ef61ee16ed00b270af1a9b32fed0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0
130246bbe2929d4391c69fef6b7dcf6409ef757c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,article 
13bea4e60e6161f1132a83bc5ed2b3bceab1e05e,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
13f5fe81e7b9fe7f66655f0a2d5fb1ce6b43bf7f,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
14166188926f2a4aa8592d8da3100461170ff872,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
143381fcb7566228ad053f619d03efdfbc2668b3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
148b47504613ad536de7ad3c642157c4a70d9d9e,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
15998c56cbc9d5def9fed655e7b0263f97fbddf5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
15dd9abbe4084c12712f094415c5ca9980aaacda,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1612baee210878f1ee35103be54173bc29281b80,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1646995eaa3033c07172c03ea3ec9e0f59a9abe8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
16eb672447620efa83aa59f913d690a95240f488,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
16fed572f43c9537286b5b18afb389a2f6ce267d,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,topic review
1731adb9524645ed8e10be851313f796f82459c0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1755c4785f87bca19fb944fcac0596343adc339c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Summary & Recommendations on MERS research in animal and human populations
176274e5fb44083ebc8c91d87e013d624533c7f6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
178cf12d3ee7a34be1246f01aab17261ace90ecd,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
17c30925f6e62319c5049126e8fddbc1410e9983,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
17e72ee178b183ee417e8827681663db38f08d4c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1821674721e32961f0f8c6aa3dc7c13c96b693c4,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
184aded923f0ac3cbdbcf74d2a5b42cda0f414c2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
18d519cf1ea884ddf381067f0733c18d8ad94c7a,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
19e599ccdaa9e8a034d3126d78e7f18d519a5d3a,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1a2c79e2b65d28508db35b7b72eb7c2edfed8ef0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,editorial 
1a3090ed02d858bd208be9cfdb17d7a497fc35ee,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1a5c7512b0e842a7b5f1d1511d0f035a0dbc3c25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1ac070de6fe30924deb4ea2b0b8259884bde7121,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1b00ea5ca68e6e9bf012326efb9a4d07da5515e8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1b3f6e0bc46bcf400a5372320e5fda56a21f5686,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1b3f9daeb1b6fa660774ccef8f9e545ceaf7bdc9,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
1b58422e266ab9339c919119923229d080f27360,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c167816db4171bb7a574cc1ad4c9bd57b39ba12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c1cac0675c9d09a07b04322f7f4f460d41e1e01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c441fb45915a3780446e606c9d69b06767d0c7c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c5b9b791b402f44f6229f9d420d6a10dc173d39,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0
1c7d1097a0fc23516fc084e127333ec4bbf9ca94,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c83c94fe6d2c6af6cb07d183cc5a53d925590e7,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1c91f0c34fbc90056aea02c74a18a938a0af2cbc,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1cb52c44689f95bc94feddd1b17aca005cbae7b6,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1d05dbf38f98918269d71020f0c9ff616548c2df,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
1d2c4cd6798ba4eb5e8e062248a7853df4bc74ca,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
1d321f94b4aafa3465879810990c0a4835b84e0f,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,editorial
1d81eea0f16b71d643336838cd22e51125bf05ef,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1d8b7f079d5b7a6f9ecd1a0999f16582df84fd8e,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1da61ea537e7b6a6b56a2ac371e9e95442078672,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1e39b7b66d19b0beaf607a0ea98ea1d13c402ad9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1e4a05b0bb552c2008870b965dad8605710fce2b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1e5d47af3cdfd8ce02f55653005d7c8b75017e91,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1ed5058204d1330e780f20fca2694bc0fd20d329,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1ee27c1e260d85de463d5db8aa8ab886e1df6180,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1eef10e356884a9f63b17f13df74ac185700ab06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
1f69695d266a576960f8d47836b66f00f6be6eab,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
20b3252269e48753f10c1f2ac24010b6a3a2c7cb,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
20eaf466506394deff744c747e76731615818e03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,clinical recommendations
2141f65d307159d96e111b2f68dff9fe7499054e,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
214c82a2c9adc01dcbf31a3977bc53698ac7f91b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
217893792319e75e98435189a26abef4892faac0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
21a63ed009a159f73ddefe1a97dcbd169272362b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,non-systematic review
21da5ac84b8b2667b5861c5db453741b2421544e,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,letter to the editor
22b6982820cdeb330dc2086ea69713f6e109a671,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
22faab96b423cab9df3cd453727e6a7763de4bb6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
2309dc999803317771dca7201f28e8632b8bf773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,letter to the editor
23ead4b6087e730c7c24b626f490a75819eb038b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2437ecdfe29ce5195079af809de646e9e1e1350a,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Book chapter
2490a12ef4b700055d34bde4325a59ca90b8186e,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0
251fac3fa8c2cd6c7b5cd023535cbabfe39f15d7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
25392d8dfe94e5acfe49998eaf760150d39ac9b2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
2552ff58ca153eef4492b540c43897cb0529cf00,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,book chapter
25a6a07bf0b475d7c5d74110d64cc6b4819b9e51,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Book chapter
25a978f1b7808ccd9198132f2466e6386a3957c4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
26300f1df41b1308ba14cd9d83f7729a52283e7f,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
263a93d919f1c783a014ddb3f1b15d7ad3a3553b,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
263f12984a135507e2448afcfd8db61e618fca71,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
26401aab640b61b28b31696b3540662e5e1428d8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
265c07c54d06d2c64a413f5b8a8a27ec5c3892cd,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
