Assignee,cord_uid,sha,title,url,Computational,Experimental - in vitro,Experimental - in vivo,Systematic review and/or meta-analysis,Clinical-interventional,Clinical-interventional,Clinical-observational,Clinical-observational,Systematic review and/or meta-analysis,Review,Other,,
,9jltg2tp,f9aaea02f3a9522100f8475d8d18b4ba340d23eb,What is acute gastro-enteritis in young children?,https://doi.org/10.1016/j.actpha.2016.06.020,,,,,,,,,,,1,Expert opinion; In French,1
,v5r69jmq,52467f330dbc2d3ec0e98abd1ac58eb15a9b6aa2,Genotyping of avian infectious bronchitis virus in Iran: Detection of D274 and changing in the genotypes rate,https://doi.org/10.1016/j.cimid.2019.05.011,,,1,,,,,,,,,,1
,0tmd9knh,66cda0b3d87b530e2659f8ac93a74ed963e9645e,Picoliter Well Array Chip-Based Digital Recombinase Polymerase Amplification for Absolute Quantification of Nucleic Acids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4830604/,,1,,,,,,,,,,,1
,pqg65eo0,d75af019ef5ffd2aeba20f07de567d9c827a7142,Advances in Real‐Time PCR: Application to Clinical Laboratory Diagnostics,https://doi.org/10.1016/s0065-2423(05)40006-2,,,,,,,,,,1,1,,
,ifnf8ugh,a2fa3a4972867b3ded8d8a8ee4ca74b2a5adb469,"287 Laboratory Diagnosis of Infection Due to Viruses, Chlamydia, Chlamydophila, and Mycoplasma",https://doi.org/10.1016/b978-0-323-40181-4.00287-5,,,,,,,,,,,1,Book chapter,1
,mbbsnme0,6f0fe507e6d3d1f9d6c96044f6a31ea55fad94f8,Emerging studies of human HIV-specific antibody repertoires,http://europepmc.org/articles/pmc2879399?pdf=render,,1,,,,,,,,1,1,,
,9ruje6sp,3c01c2e0334045978b6031ec915575be5fce864b,Oxalate contents of commonly used Chinese medicinal herbs,https://doi.org/10.1016/s0254-6272(15)30145-x,,1,,,,,,,,,,,1
,yhumk8b8,9675dd66d3ca29a99ada7eb694204209e518190d; d8c4042441e88788e26135cb83f2510ac050aae7,Reprogramming cellular events by poly(ADP-ribose)-binding proteins,https://doi.org/10.1016/j.mam.2012.12.005,,1,,,,,,,,1,1,,
,bzsvuwyl,88b93480c9d190d2662777090dabf23c93f0e4d8,Chapter 66 Transfusion Transmitted Diseases,https://doi.org/10.1016/b978-0-12-374432-6.00066-x,,,,,,,,,,,1,Book Chapter,1
,49nf0bm0,e88a397a70b184c403c15708a7d7006af9247f9b,Bismuth: Environmental Pollution and Health Effects,https://doi.org/10.1016/b978-0-444-52272-6.00374-3,,,,,,,,,,1,1,,
,794ait1d,30a46b7621db103ad1bbd0e690ee2eaa34341a20,Fulminant Tritrichomonas foetus ‘feline genotype’ infection in a 3-month old kitten associated with viral co-infection,https://doi.org/10.1016/j.vetpar.2018.12.007,,,1,,,,,,,,,,1
,0y5jaf1m,60a342d1b18b2059aa722f46cc9f8b9770b6919c,Bovine Caruncular Epithelial Cell Line (BCEC-1) Isolated from the Placenta Forms a Functional Epithelial Barrier in a Polarised Cell Culture Model,https://doi.org/10.1016/j.placenta.2007.07.002,,1,,,,,,,,,,,1
,oee19duz,a70e7c4d8ee484ce956e91c8700d0c9310bbdbbc; d2ffa88280050fc186dd63918d295efe423582e6,Estimated effectiveness of symptom and risk screening to prevent the spread of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7060038/,,,,,,,,,,,1,Expert opinion,1
,covnpc8z,74d9a4215dd1ab6d78bd9b6dbd2dc096c974cf4b,A novel coronavirus capable of lethal human infections: an emerging picture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3599982/,,,,,,,,,,,1,Expert opinion,1
,xq65k1bt,5a63d131a9fdbdb837c56458c72d6e29942c1fb9,Cytokine Immunopathogenesis of Enterovirus 71 Brain Stem Encephalitis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3432373/,,,,,,,,,,1,1,,
,40bshqly,44ce728e9777a6644404a15f6945116b189f3c17,Receptor tyrosine kinase inhibitors block proliferation of TGEV mainly through p38 mitogen-activated protein kinase pathways,https://doi.org/10.1016/j.antiviral.2019.104651,,1,,,,,,,,,,,1
,waz0k0ms,ab7c5bbcff6f13e19d69ea09e776cb830dedaf90,Characterization of the duplicate L-SIGN and DC-SIGN genes in miiuy croaker and evolutionary analysis of L-SIGN in fishes,https://doi.org/10.1016/j.dci.2015.01.004,,,1,,,,,,,,,,1
,6zfz2ns5,a8adfbfaece0694336909eceb6fa3ed7e737ae9e,Abdominal Muscle Activity during Mechanical Ventilation Increases Lung Injury in Severe Acute Respiratory Distress Syndrome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4712828/,,,1,,,,,,,,,,1
,xc4jaw31,f5dd178e6cfe607d118df9d16716cd68605dbee4,The Feasibility of Canine Rabies Elimination in Africa: Dispelling Doubts with Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2826407/,,,,,,,,,,,1,Expert opinion,1
,bvihscxo,df383f9c7e70f4301ec575482b2d30d0b6930f97,Paramyxovirus F1 protein has two fusion peptides: implications for the mechanism of membrane fusion 1 1 Edited by A. R.Fersht,https://doi.org/10.1006/jmbi.2000.3543,,1,,,,,,,,,,,1
,63mxzwti,26b49bdf0c3d50386ae603783e9674b7349852df,Primary sequence domains required for the retention of rotavirus VP7 in the endoplasmic reticulum,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2115309/,,1,,,,,,,,,,,1
,106tex7s,ae36c3fc53af891f884df86ac68bcebd0ad37229,Polymorphisms in CLDN1 are associated with age and differentiation of triple-negative breast cancer patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6481238/,,,,,,,,1,,,,,1
,r9scxa76,c381a318060a8b093ebc7911198e0b7c509bf580,Challenges in developing methods for quantifying the effects of weather and climate on water-associated diseases: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5481148/,,,,,,,,,1,,,,1
,xvauo76d,a7f1d5be77f74da62fd9c6bf82d8f6315d88d664,"The 1-Year Impact of Severe Acute Respiratory Syndrome on Pulmonary Function, Exercise Capacity, and Quality of Life in a Cohort of Survivors",https://doi.org/10.1378/chest.128.4.2247,,,,,,,,1,,,,,1
,xb2f0wdy,e929f901fbdd9d3aab8e8c5da76e40985d9cb1d2,Development of a SYBR Green based real-time PCR assay for detection and quantitation of canine parvovirus in faecal samples,https://doi.org/10.1016/j.jviromet.2010.06.007,,1,,,,,,,,,,,1
,2g8vmeqp,19e599ccdaa9e8a034d3126d78e7f18d519a5d3a,Appendix Vaccination Schedules for Dogs and Cats,https://doi.org/10.1016/b978-1-4377-0795-3.15001-x,,,,,,,,,,,1,Book chapter,1
,92us2c63,52b6a7d0fcbef1abf131da2c42a151e41e0eadac,Development of price models for architectural and environmental quality for residential developments in Hong Kong,https://doi.org/10.1016/j.habitatint.2014.06.004,,,,,,,,,,,1,Analysis of housing prices,1
,smmrl5i6,0d9de5c910f092a3bb01beb690c06445d6cf1ca2,CHAPTER 28 Coronaviridae,https://doi.org/10.1016/b978-0-12-253055-5.50032-3,,,,,,,,,,,1,Book chapter,1
,lcm7sgwj,2fef395624ecfc1747991a5cb4b9b2282aeac208; 512a5c594e648dfad69c623f2c567328dfb69b1a,Redefining disease emergence to improve prioritization and macro-ecological analyses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5441331/,,,,,,,,,,1,1,,
,yetm96yt,70bb6d4d2a1e4ca1eb10556fc78e6ec6944d7210,Biowaiver Monographs for Immediate Release Solid Oral Dosage Forms: Ribavirin,https://doi.org/10.1016/j.xphs.2016.01.017,,,,,,,,,,,1,Literature data relevant to the decision to allow a waiver of in vivo bioequivalence testing for Ribavarin,1
,t0oz35cm,73160414a91cb35ebfbcea9203bc28d03bc76a3b,Flunarizine Prevents Hepatitis C Virus Membrane Fusion in a Genotype-dependent Manner by Targeting the Potential Fusion Peptide within E1,http://europepmc.org/articles/pmc4688136?pdf=render,,1,,,,,,,,,,,1
,qg1676iw,4127f81a5c7846e9bbdf265214b676babb033f57,Presence of the newly discovered human polyomaviruses KI and WU in Australian patients with acute respiratory tract infection,https://doi.org/10.1016/j.jcv.2007.11.001,,1,,,,,,1,,,,,
,rt4ubsj4,c19423904036efa3872426092964fad4ec1b6deb,Neonatal diarrhea in llamas and alpacas,https://doi.org/10.1016/j.smallrumres.2005.07.012,,,,,,,,,,1,1,,
,jqy7lcbk,2141f65d307159d96e111b2f68dff9fe7499054e,SARS coronavirus nucleocapsid immunodominant T-cell epitope cluster is common to both exogenous recombinant and endogenous DNA-encoded immunogens,https://doi.org/10.1016/j.virol.2005.11.042,,1,,,,,,,,,,,1
,ftg5hpin,1178547f0f3f3210bba43f69c6a79189129dc2b0,A review of the animal disease outbreaks and biosecure animal mortality composting systems,https://doi.org/10.1016/j.wasman.2019.04.047,,,,,,,,,,1,1,,
,qkcfisjl,8b2f8d183a24affa37cb95764aae8df523ce918e,Myristoylation of the small envelope protein of porcine reproductive and respiratory syndrome virus is non-essential for virus infectivity but promotes its growth,https://doi.org/10.1016/j.virusres.2009.11.016,,1,,,,,,,,,,,1
,rvj1ssfp,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,FIV infection of IL-2-dependent and -independent feline lymphocyte lines: Host cells range distinctions and specific cytokine upregulation,https://doi.org/10.1016/s0165-2427(98)00162-7,,1,,,,,,,,,,,1
,ienq3aex,f7bbdd316b8d64ca1001b67b96c06efd531893b6,Tools to Detect Influenza Virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3635619/,,,,,,,,,,1,1,,
,qq85h07h,1ed5058204d1330e780f20fca2694bc0fd20d329,Drinking Water Quality and the Geospatial Distribution of Notified Gastro-Intestinal Infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4820156/,1,,,,,,,,,,,,1
,gzts5h0y,4ec8eb6216cd5863a8952e08cef39063d686c7e7,Pathogenetic observations on pleural effusion disease in rabbits,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7086705/,,,1,,,,,,,,,,1
,ai5tib7h,06249faa885cabbce6eccdf1e40ffe2f43fb5092,"Using routine testing data to understand circulation patterns of influenza A, respiratory syncytial virus and other respiratory viruses in Victoria, Australia",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6625191/,1,,,,,,,,,,,,1
,yz0buegp,b817c40ff2740be4fb203fbef15d27aa6e25c299,"Migrants and emerging public health issues in a globalized world: threats, risks and challenges, an evidence-based framework",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3167650/,,,,,,,,,,,1,Expert opinion,1
,d3oyf7j0,7a16fe9d867203bf83dfe50ef6dd93b8e1179db7,Immunization with Live Human Rhinovirus (HRV) 16 Induces Protection in Cotton Rats against HRV14 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5583225/,,,1,,,,,,,,,,1
,eti90wxk,882abd9ead35b19fb10f87136bd8142458d8e3b8,Computational Design of High-Affinity Epitope Scaffolds by Backbone Grafting of a Linear Epitope,https://doi.org/10.1016/j.jmb.2011.10.003,1,,,,,,,,,,,,1
,6ugr4q6c,93407d533b25bd1965b81d147749dfd4ff37ced2,Rinitis agudas,https://doi.org/10.1016/s1632-3475(00)71957-6,,,,,,,,,,1,1,,
,c8s9f12f,084789b02ae734c348f4b3750dc1f6e5695f364a,Mapping the incidence of the COVID-19 hotspot in Iran – Implications for Travellers,https://doi.org/10.1016/j.tmaid.2020.101630,,,,,,,,,,,1,Letter to editor,1
Tishanna Ferguson,mneil7gn,94a14012df753e9d47400bf1b660d7559e4976d2,Respiratory tract virus infections in the elderly with pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6469155/,,,,,,,1,,,,,,1
,e1iaiwc6,eddc547cbba693715e4fd55e6a946e8ec7d96bc2,A Severe Acute Respiratory Syndrome extranet: supporting local communication and information dissemination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1166558/,,,,,,,,1,,,,,1
,xytl3lq7,9ac8877eb6917b86ee712a0cb3c169f43a0cf9d8,A polymorphism of the TIM-1 IgV domain: Implications for the susceptibility to filovirus infection,https://doi.org/10.1016/j.bbrc.2014.10.144,,1,,,,,,,,,,,1
,52wsk9bz,2b93e289e44efaa2a80abbe17c6985a7d833dc5a; ab8618ee3e3747a6f87005820f6f63962c6cf2fc,Utility of DNA Microarrays for Detection of Viruses in Acute Respiratory Tract Infections in Children,https://doi.org/10.1016/j.jpeds.2007.12.035,,,,,,,1,,,,,,1
,flzjormk,965c1b1938209547a54484122650802d348ca28c,Cancer Prevention Research–Then and Now,http://europepmc.org/articles/pmc2838238?pdf=render,,,,,,,,,,1,1,,
,rm8d8fyj,214c82a2c9adc01dcbf31a3977bc53698ac7f91b,Childhood Infectious Diseases: Overview,https://doi.org/10.1016/b978-012373960-5.00568-2,,,,,,,,,,1,1,,
,0vm2hhdr,fe9776ca32f2901c58c1df81f6d9767803909869,"West Nile Virus Positive Blood Donation and Subsequent Entomological Investigation, Austria, 2014",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427133/,,1,,,,,,,,,,,1
,5aszobbw,dfc6f5eb1b904af1ee1a6bbd074777276d8a6449,MERS-CoV infection: Mind the public knowledge gap,https://doi.org/10.1016/j.jiph.2017.05.003,,,,,,,,1,,,,,1
,91x4zbej,078025b470595541bbb492b1aaed90862cdca287,Antimicrobial Resistance Determinants and Future Control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3367590/,,,,,,,,,,1,1,,
,2rth2rp9,2d73c30f41bb0fd24d5ddf1e71a472d971ce4d6f,Bactrian camels shed large quantities of Middle East respiratory syndrome coronavirus (MERS-CoV) after experimental infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6534258/,,,1,,,,,,,,,,1
,yjbmnqx9,26300f1df41b1308ba14cd9d83f7729a52283e7f,Cyclodextrins: Emerging Medicines of the New Millennium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6995511/,,,,,,,,,,1,,,1
,oxml08zm,82aec91aec3367c18a7736eeb3e4a76839042b89,Coinfection of pigs with porcine respiratory coronavirus and Bordetella bronchiseptica,https://doi.org/10.1016/j.vetmic.2007.09.025,,,1,,,,,,,,,,1
,clq2k6td,9de48553eac5b5676f0e796f544e04634d39aaa4; ad4f830c6a0985b878a66d4e797232ccba91aedc,Targeting a ribonucleoprotein complex containing the caprin-1 protein and the c-Myc mRNA suppresses tumor growth in mice: an identification of a novel oncotarget,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4385842/,,1,,,,,,,,,,,1
,lc2dxvxz,81cfdc6601a05ba9db405a714d3372ea328a2186,Evidence for Cross-Protection Against Subsequent Febrile Respiratory Illness Episodes From Prior Infections by Different Viruses Among Singapore Military Recruits 2009–2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6534195/,,,,,,1,,,,,,,1
,i6wbk2m8,678afd3fc1f3aba4346f2513ce3a4550794d5cad,Jasmonic Acid (JA) Acts as a Signal Molecule in LaCl(3)-Induced Baicalin Synthesis in Scutellaria baicalensis Seedlings,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3399072/,,1,,,,,,,,,,,1
,u4i5tmey,3e5b02da33d4a39e65f941412325663fcfd84fa1,Chapter 40 Waterborne Transmission of Enteric Viruses and Their Impact on Public Health,https://doi.org/10.1016/b978-0-12-819400-3.00040-5,,,,,,,,,,1,1,,
,4od8qt36,fed900e545d163ace2bd198f44d0e87375310739,Ultrastructure of human nasal epithelium during an episode of coronavirus infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087561/,,,,,,,,1,,,,,1
,sniyhr41,fa07cb83c9ec268f4be524c374659bc3584fca6f,The tree shrew provides a useful alternative model for the study of influenza H1N1 virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639867/,,,1,,,,,,,,,,1
,q7fywmfh,124a6051e6439a51367d454049e0d88e51fd5767,The Fertility Quality of Life (FertiQoL) tool: development and general psychometric properties,https://doi.org/10.1016/j.fertnstert.2011.02.046,,,,,1,,,,,,,,1
,mlz1rb1w,8354405acda4114e82dfc3a22198a41a2fa5076a,A human SARS-CoV neutralizing antibody against epitope on S2 protein,https://doi.org/10.1016/j.bbrc.2005.05.089,,1,,,,,,,,,,,1
,8detpwvu,e4769fd4c430850e072b6149e2d1499a5ffb4818,Development of a Poliovirus Neutralization Test with Poliovirus Pseudovirus for Measurement of Neutralizing Antibody Titer in Human Serum,https://cvi.asm.org/content/18/11/1889.full.pdf,,1,,,,,,,,,,,1
,1zf38rzc,c112383dc204e7d830cc2094b2c5637c9d99b7d7,"Correlates of parasites and pseudoparasites in wolves (Canis lupus) across continents: A comparison among Yellowstone (USA), Abruzzo (IT) and Mercantour (FR) national parks",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6812024/,,,1,,,,,,,,,,1
,qt130ix6,505141b357cd9f6783cce9b4f832e07b45574ca5,"Expression, purification, and characterization of SARS coronavirus RNA polymerase",https://doi.org/10.1016/j.virol.2005.02.017,,1,,,,,,,,,,,1
,u2n8so5w,3bf6368f164189524748aa07f1a42fe808841b64,Current Trends in Diagnostics of Viral Infections of Unknown Etiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7077230/,,,,,,,,,,1,1,,
,g5xu2xye,060010d9511af6b8aa534b8fc52208f94e9e52b0,"Group IID, IIE, IIF and III secreted phospholipase A2s",https://doi.org/10.1016/j.bbalip.2018.08.014,,1,,,,,,,,,,,1
,yxyniv03,b0f36a47c75838cb7c148f87f86a7a879cdc7665,Antimicrobial Treatment of Community-Acquired Pneumonia,https://doi.org/10.1016/j.ccm.2004.10.006,,,,,,,,,,1,,,1
,2inmn7lb,78fa8b05073ecba09e455117590b9a97bcd1f3ef,Tudor-SN interacts with and co-localizes with G3BP in stress granules under stress conditions,https://doi.org/10.1016/j.febslet.2010.07.022,,1,,,,,,,,,,,1
,38tajokl,002faa16056227423f9d108d01f0dae31491510c,On-site influenza vaccination arrangements improved influenza vaccination rate of employees of a tertiary hospital in Singapore,https://doi.org/10.1016/j.ajic.2006.10.007,,,,,,,,1,,,,,1
,58abcben,8828df27cdb5d5595d86a347b7153e41dd690cf1,Engineered human cathelicidin antimicrobial peptides inhibit Ebola virus infection,https://doi.org/10.1016/j.isci.2020.100999,,1,,,,,,,,,,,1
,f6lfykot,6bab845db1348bac59f4f6eabba8a8a24bc4ce3f,A novel model for protein sequence similarity analysis based on spectral radius,https://doi.org/10.1016/j.jtbi.2018.03.001,,1,,,,,,,,,,,1
,osf6t7cw,63763b6a420cb74dd231c649b85ceff2c277d1c3,Update on bacterial pathogens: virulence and resistance,https://doi.org/10.1016/s0213-005x(08)76378-x,,,,,,,,,,1,1,,
,864kxq28,11f8eeb589bf8737b2805b3bb50ca12b73884c64,Identification of Putative ORF5 Protein of Porcine Circovirus Type 2 and Functional Analysis of GFP-Fused ORF5 Protein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4452787/,,1,,,,,,,,,,,1
,ozg5hu1p,dc819c2ad69ad256a76b84efdf56063bc398fad5,Evaluation of antigenic differences between wild and Sabin vaccine strains of poliovirus using the pseudovirus neutralization test,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6700111/,,1,,,,,,,,,,,1
,ut78npo9,f6de3051ef71bd32e3909963da246910854097ff,Acute Cardiopulmonary Failure in a Young Man,https://doi.org/10.1378/chest.07-1709,,,,,,,,1,,,,,1
,n0rubc72,1a5c7512b0e842a7b5f1d1511d0f035a0dbc3c25,SARS Coronavirus 3b Accessory Protein Modulates Transcriptional Activity of RUNX1b,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3257236/,,1,,,,,,,,,,,1
,pljjd1p8,fdbcdf2c40aa17b2f18c42422c167963f9dd97af,Phages bearing affinity peptides to severe acute respiratory syndromes-associated coronavirus differentiate this virus from other viruses,https://doi.org/10.1016/j.jcv.2013.04.002,,1,,,,,,,,,,,1
,2qmlg9qn,87dda3063b97a87338264b45ae16045e46cb237b,Inflammatory Cytokine Expression Is Associated with Chikungunya Virus Resolution and Symptom Severity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3156690/,,,,,1,,,,,,,,1
,795fx62w,0d8766c779e74faecf2514a5a9d2c0e1ff71a46c,Chapter 1 Sialic acid and biology of life: An introduction,https://doi.org/10.1016/b978-0-12-816126-5.00001-9,,,,,,,,,,1,1,,
,5dshegp6,10f13e39553ffb0656e2286446fda5ac13dc3c8b,Monoclonal antibodies to bovine coronavirus: Characteristics and topographical mapping of neutralizing epitopes on the E2 and E3 glycoproteins,https://doi.org/10.1016/0042-6822(87)90134-6,,1,,,,,,,,,,,1
,x5tr6lu4,5323d48c2b2aa253087b13694b0e8b0bd0f8ccd7,Association of time-to-treatment with outcomes of Pneumocystis pneumonia with respiratory failure in HIV-negative patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6761721/,,,,,,,,1,,,,,1
,0vlsmwfg,1b00ea5ca68e6e9bf012326efb9a4d07da5515e8,Evidence for electrogenic sodium-dependent ascorbate transport in rat astroglia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7089219/,,,1,,,,,,,,,,1
,vycxeqki,8ac11dcfa1d22dc313a95889b0f08678c19ad86d,Disease in endangered metapopulations: the importance of alternative hosts.,http://europepmc.org/articles/pmc1690941?pdf=render,,,,,,,,,,1,1,,
,2iqr8jzm,bc5baaf44892b987f575d5252d6d32fc9847e2d2,Investigation on the contaminant distribution with improved ventilation system in hospital isolation rooms: Effect of supply and exhaust air diffuser configurations,https://doi.org/10.1016/j.applthermaleng.2018.11.023,,,,,,,,,,,1,Discuss ventilation in isolation rooms ,1
,rvrp5zvv,6f6397ff2cc785076b76b648693ac358b60da6ae,Search for potential target site of nucleocapsid gene for the design of an epitope-based SARS DNA vaccine,https://doi.org/10.1016/j.imlet.2008.03.003,,1,,,,,,,,,,,1
,7598qcp0,5eb90019b82d03c01d91fd62ca9ba89d60814f82,Intense Co-Circulation of Non-Influenza Respiratory Viruses during the First Wave of Pandemic Influenza pH1N1/2009: A Cohort Study in Reunion Island,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3440351/,,,,,,,1,,,,,,1
,adqoibcs,a523dca1cc7a585e2433acb959f3d396f35b9c79,"Risk Factors for Infectious Diseases in Backyard Poultry Farms in the Poyang Lake Area, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3688663/,,,,,,,1,,,,,,1
,fvuwick5,b1ce65cde86a570d32ed8ed5462bbff9c6a33fbb,Novel Method of 3-Dimensional Graphical Representation for Proteins and Its Application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6024350/,,1,,,,,,,,,,,1
,a8smmtla,d0146d4c8a05561b617e944b7f7c523c46612dc8,Myricetin: A Dietary Molecule with Diverse Biological Activities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4772053/,,,,,,,,,,1,,,1
,s5afikdu,5bf2ab79a25fdb03f50dafb0d08de60acbd50af0,"Cell surface α2,3-linked sialic acid facilitates Zika virus internalization",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6455136/,,1,,,,,,,,,,,1
,7bf5rx7k,de207527ab4b8826e6e8901d63e768c19691b178,Middle East respiratory syndrome coronavirus: review of the current situation in the world,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5329956/,,,,,,,,,,1,1,,
Julie Kurek,n6obzraw,5171ad879a46d32ccb76fcce6c39023aa836db31,2010: The Year of the Lung,https://doi.org/10.1378/chest.10-2555,1,,,,,,,,,,1,,
,z36p5jo6,6aae752380943069e39342f1d86741124211c312,Detection and characterisation of coronaviruses in migratory and non-migratory Australian wild birds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5899083/,,,1,,,,,,,,,,
,1cqch98y,6ece7f85999f6b888f851792168ebaaed0e32b69,Epidemiologic approaches used in a herd health practice to investigate neonatal calf mortality,https://doi.org/10.1016/0167-5877(86)90013-9,,,1,,,,,,,,,,
,4bh701xz,3e9d0220802e3e3fba0b25f1e2cd46b9412c4317,CLEC4M is associated with poor prognosis and promotes cisplatin resistance in NSCLC patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6856750/,,,,,,,,,,,,,0
,tqln30vi,6e94aa9c37dd7be5b553090717c59992005d114b,Identification of Glial Activation Markers by Comparison of Transcriptome Changes between Astrocytes and Microglia following Innate Immune Stimulation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4516330/,,,,,,,,,,,,,0
,i37v602u,50fa01990b8405f86066ae116511615d2ab3a01c,Coupled disease–behavior dynamics on complex networks: A review,https://doi.org/10.1016/j.plrev.2015.07.006,,,,,,,,,,,,,0
,6psf7c3q,55844fc8a5cb75ffa1a249436ad30d6d93792df5,"Transmission potential of influenza A/H7N9, February to May 2013, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3851127/,,,,,,,,,,,,,0
,aml84iv1,7d5f3ba38d99da2f79c4bd4ef3edbd8dfabc7cda,Molecular surveillance of respiratory viruses with bioaerosol sampling in an airport,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6142699/,,,,,,,,,,,,,0
,9aobw1ph,300e44b953f7b64d83112754823c965f481175b9,Introducing ‘One Health’ as an overlooked concept in Iran,http://www.ijhpm.com/article_2812_ffc204b00de6b920952efeb66c57178f.pdf,,,,,,,,,,,,,0
,vil2y9oo,8f706b5ee6fb8d199def52178e332826e457c190,Composition and Three-Dimensional Architecture of the Dengue Virus Replication and Assembly Sites,https://doi.org/10.1016/j.chom.2009.03.007,,,,,,,,,,,,,0
,czh0jilm,a4c0d3619ba273adce8a9d0df51eca6adaaf2f23,"Complete Genome Sequence of a Recombinant Porcine Epidemic Diarrhea Virus Strain, CH/JXJA/2017, Isolated in Jiangxi, China, in 2017",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805890/,,,,,,,,,,,,,0
,qxqhvd8x,c7937fb94dc25050380469af023ed5bca032c62e,Expression cloning and antigenic analysis of the nucleocapsid protein of equine arteritis virus,https://doi.org/10.1016/0168-1702(95)00098-4,,,,,,,,,,,,,0
,hgiphvt3,84737ac767f2be6c8623fb433c75e0fa5faf95b0,Serial Multiple Mediation Analyses: How to Enhance Individual Public Health Emergency Preparedness and Response to Environmental Disasters,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6352079/,,,,,,,,,,,,,0
,hyxrgamj,987c6bef0b4a8c373ec92a1df1c986d1b01f4f66,Viruses demonstrated in children in Tanzania: Studies in diarrhoea and measles,https://doi.org/10.1016/s0163-4453(79)91285-4,,,,,,,,,,,,,0
,lp3czwfg,430809abe2345113075ef4eca0d8528e3de12c4e; fb6aaee4b390496902f764a3b0fbd9f41bbf4936,Human bocavirus infection in Belgian children with respiratory tract disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087345/,,,,,,,,,,,,,0
,lyfh0ixi,f19dbafcc7623943c2553a3165ce99f2ce250a33,The use of vaccines to control disease is not a simple matter,https://doi.org/10.1016/j.tvjl.2006.07.010,,,,,,,,,,,,,0
,vxr15lvy,51f9f787ef1fe06c169838b518a134458cd07893,Synthesis and anti-HCMV activity of 1-[ω-(phenoxy)alkyl]uracil derivatives and analogues thereof,https://doi.org/10.1016/j.bmc.2013.05.009,,,,,,,,,,,,,0
,owqojp5w,1c167816db4171bb7a574cc1ad4c9bd57b39ba12,Nouvelles stratégies pour la conception de molécules antivirales,https://doi.org/10.1016/s1773-035x(09)70313-2,,,,,,,,,,,,,0
,e26j7zli,960a797a5ecce2e0c3d1ace093dbad12ff63fe33,Antimicrobial treatment guidelines for acute bacterial rhinosinusitis Sinus and Allergy Health Partnership *,https://doi.org/10.1067/mhn.2000.107873,,,,,,,,,,,,,0
